Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5506,405575 (5506),"9/30/2017 - 12/31/2017, Every day, Daily Average",2707,2154,3400
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5509,202047 (5509),"9/30/2017 - 12/31/2017, Every day, Daily Average",1571,1325,1861
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5510,202025 (5510),"9/30/2017 - 12/31/2017, Every day, Daily Average",1677,1293,2173
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5511,202092 (5511),"9/30/2017 - 12/31/2017, Every day, Daily Average",1748,1392,2193
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5514,201733 (5514),"9/30/2017 - 12/31/2017, Every day, Daily Average",1663,1378,2005
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5518,405560 (5518),"9/30/2017 - 12/31/2017, Every day, Daily Average",2784,2195,3530
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5522,202082 (5522),"9/30/2017 - 12/31/2017, Every day, Daily Average",1524,1157,2006
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5523,202032 (5523),"9/30/2017 - 12/31/2017, Every day, Daily Average",1805,1395,2335
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5524,202026 (5524),"9/30/2017 - 12/31/2017, Every day, Daily Average",1452,1122,1878
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5526,201871 (5526),"9/30/2017 - 12/31/2017, Every day, Daily Average",1397,1125,1733
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5532,201884 (5532),"9/30/2017 - 12/31/2017, Every day, Daily Average",1665,1330,2083
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5533,201883 (5533),"9/30/2017 - 12/31/2017, Every day, Daily Average",1581,1299,1923
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5538,202033 (5538),"9/30/2017 - 12/31/2017, Every day, Daily Average",1841,1457,2325
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5539,202081 (5539),"9/30/2017 - 12/31/2017, Every day, Daily Average",1499,1141,1968
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5540,202083 (5540),"9/30/2017 - 12/31/2017, Every day, Daily Average",1780,1399,2264
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5541,202094 (5541),"9/30/2017 - 12/31/2017, Every day, Daily Average",1815,1362,2418
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5544,405574 (5544),"9/30/2017 - 12/31/2017, Every day, Daily Average",2825,2214,3603
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5545,202072 (5545),"9/30/2017 - 12/31/2017, Every day, Daily Average",1693,1320,2171
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5547,405431 (5547),"9/30/2017 - 12/31/2017, Every day, Daily Average",2906,2297,3675
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5552,201872 (5552),"9/30/2017 - 12/31/2017, Every day, Daily Average",1488,1198,1847
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5553,202111 (5553),"9/30/2017 - 12/31/2017, Every day, Daily Average",1521,1178,1963
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5563,202073 (5563),"9/30/2017 - 12/31/2017, Every day, Daily Average",1797,1352,2387
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5566,201734 (5566),"9/30/2017 - 12/31/2017, Every day, Daily Average",1729,1446,2066
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5573,405423 (5573),"9/30/2017 - 12/31/2017, Every day, Daily Average",2887,2296,3629
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5574,405430 (5574),"9/30/2017 - 12/31/2017, Every day, Daily Average",3188,2393,4246
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5577,202055 (5577),"9/30/2017 - 12/31/2017, Every day, Daily Average",1833,1423,2360
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5578,202076 (5578),"9/30/2017 - 12/31/2017, Every day, Daily Average",1788,1395,2290
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5582,201741 (5582),"9/30/2017 - 12/31/2017, Every day, Daily Average",2061,1742,2437
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5584,202078 (5584),"9/30/2017 - 12/31/2017, Every day, Daily Average",1850,1411,2423
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5586,202113 (5586),"9/30/2017 - 12/31/2017, Every day, Daily Average",1565,1229,1991
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5591,202121 (5591),"9/30/2017 - 12/31/2017, Every day, Daily Average",1823,1447,2296
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5596,202131 (5596),"9/30/2017 - 12/31/2017, Every day, Daily Average",1690,1426,2001
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5599,202061 (5599),"9/30/2017 - 12/31/2017, Every day, Daily Average",1582,1267,1974
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5600,201752 (5600),"9/30/2017 - 12/31/2017, Every day, Daily Average",1678,1355,2076
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5602,202115 (5602),"9/30/2017 - 12/31/2017, Every day, Daily Average",1911,1440,2534
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5604,202122 (5604),"9/30/2017 - 12/31/2017, Every day, Daily Average",1806,1434,2273
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5606,201743 (5606),"9/30/2017 - 12/31/2017, Every day, Daily Average",1932,1620,2304
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5609,202114 (5609),"9/30/2017 - 12/31/2017, Every day, Daily Average",1597,1243,2050
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5611,202132 (5611),"9/30/2017 - 12/31/2017, Every day, Daily Average",2016,1622,2505
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5615,202141 (5615),"9/30/2017 - 12/31/2017, Every day, Daily Average",2002,1631,2456
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5616,202329 (5616),"9/30/2017 - 12/31/2017, Every day, Daily Average",2058,1547,2737
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5620,202123 (5620),"9/30/2017 - 12/31/2017, Every day, Daily Average",1911,1523,2397
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5625,202124 (5625),"9/30/2017 - 12/31/2017, Every day, Daily Average",1934,1553,2407
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5626,202151 (5626),"9/30/2017 - 12/31/2017, Every day, Daily Average",1869,1528,2285
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5635,202125 (5635),"9/30/2017 - 12/31/2017, Every day, Daily Average",1887,1479,2406
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5637,202126 (5637),"9/30/2017 - 12/31/2017, Every day, Daily Average",2053,1600,2633
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5638,202161 (5638),"9/30/2017 - 12/31/2017, Every day, Daily Average",2023,1603,2552
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5639,202181 (5639),"9/30/2017 - 12/31/2017, Every day, Daily Average",1847,1445,2359
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5640,202199 (5640),"9/30/2017 - 12/31/2017, Every day, Daily Average",1789,1403,2280
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5641,20219A (5641),"9/30/2017 - 12/31/2017, Every day, Daily Average",1801,1381,2348
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5644,202145 (5644),"9/30/2017 - 12/31/2017, Every day, Daily Average",1697,1371,2099
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5656,202142 (5656),"9/30/2017 - 12/31/2017, Every day, Daily Average",1938,1618,2320
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5659,202175 (5659),"9/30/2017 - 12/31/2017, Every day, Daily Average",1878,1486,2372
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5664,202144 (5664),"9/30/2017 - 12/31/2017, Every day, Daily Average",2149,1684,2741
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5665,202193 (5665),"9/30/2017 - 12/31/2017, Every day, Daily Average",1957,1555,2461
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5666,202198 (5666),"9/30/2017 - 12/31/2017, Every day, Daily Average",1978,1567,2495
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5669,202194 (5669),"9/30/2017 - 12/31/2017, Every day, Daily Average",2053,1539,2738
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5670,202197 (5670),"9/30/2017 - 12/31/2017, Every day, Daily Average",2009,1592,2533
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5671,202171 (5671),"9/30/2017 - 12/31/2017, Every day, Daily Average",2029,1585,2596
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5673,202173 (5673),"9/30/2017 - 12/31/2017, Every day, Daily Average",2010,1621,2491
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5674,202323 (5674),"9/30/2017 - 12/31/2017, Every day, Daily Average",1841,1461,2318
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5676,202191 (5676),"9/30/2017 - 12/31/2017, Every day, Daily Average",2208,1715,2841
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5677,202143 (5677),"9/30/2017 - 12/31/2017, Every day, Daily Average",2012,1734,2334
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5678,202409 (5678),"9/30/2017 - 12/31/2017, Every day, Daily Average",2401,1842,3129
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5679,202311 (5679),"9/30/2017 - 12/31/2017, Every day, Daily Average",1994,1541,2578
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5683,202174 (5683),"9/30/2017 - 12/31/2017, Every day, Daily Average",2039,1660,2503
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5685,202203 (5685),"9/30/2017 - 12/31/2017, Every day, Daily Average",1904,1595,2272
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5686,202212 (5686),"9/30/2017 - 12/31/2017, Every day, Daily Average",2133,1694,2684
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5687,202195 (5687),"9/30/2017 - 12/31/2017, Every day, Daily Average",1905,1536,2361
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5688,202172 (5688),"9/30/2017 - 12/31/2017, Every day, Daily Average",2102,1705,2590
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5693,202196 (5693),"9/30/2017 - 12/31/2017, Every day, Daily Average",1936,1550,2416
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5696,201751 (5696),"9/30/2017 - 12/31/2017, Every day, Daily Average",2678,2169,3306
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5701,202321 (5701),"9/30/2017 - 12/31/2017, Every day, Daily Average",2285,1772,2945
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5704,202322 (5704),"9/30/2017 - 12/31/2017, Every day, Daily Average",2107,1546,2871
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5707,202202 (5707),"9/30/2017 - 12/31/2017, Every day, Daily Average",2094,1700,2578
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5708,202335 (5708),"9/30/2017 - 12/31/2017, Every day, Daily Average",1875,1477,2379
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5711,302751 (5711),"9/30/2017 - 12/31/2017, Every day, Daily Average",2152,1663,2783
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5712,202301 (5712),"9/30/2017 - 12/31/2017, Every day, Daily Average",2022,1597,2558
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5715,201753 (5715),"9/30/2017 - 12/31/2017, Every day, Daily Average",2453,2037,2953
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5716,202292 (5716),"9/30/2017 - 12/31/2017, Every day, Daily Average",2053,1647,2558
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5717,202305 (5717),"9/30/2017 - 12/31/2017, Every day, Daily Average",2421,1901,3083
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5718,202334 (5718),"9/30/2017 - 12/31/2017, Every day, Daily Average",1982,1527,2572
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5719,202333 (5719),"9/30/2017 - 12/31/2017, Every day, Daily Average",2341,1835,2985
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5721,202302 (5721),"9/30/2017 - 12/31/2017, Every day, Daily Average",1972,1596,2436
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5723,202293 (5723),"9/30/2017 - 12/31/2017, Every day, Daily Average",1964,1610,2395
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5724,202291 (5724),"9/30/2017 - 12/31/2017, Every day, Daily Average",2150,1787,2585
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5725,202307 (5725),"9/30/2017 - 12/31/2017, Every day, Daily Average",2127,1685,2684
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5726,202229 (5726),"9/30/2017 - 12/31/2017, Every day, Daily Average",1809,1443,2266
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5727,202393 (5727),"9/30/2017 - 12/31/2017, Every day, Daily Average",2245,1748,2882
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5730,202214 (5730),"9/30/2017 - 12/31/2017, Every day, Daily Average",2141,1748,2622
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5731,202211 (5731),"9/30/2017 - 12/31/2017, Every day, Daily Average",2130,1750,2592
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5732,202308 (5732),"9/30/2017 - 12/31/2017, Every day, Daily Average",2183,1730,2753
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5734,202332 (5734),"9/30/2017 - 12/31/2017, Every day, Daily Average",2079,1680,2572
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5735,202331 (5735),"9/30/2017 - 12/31/2017, Every day, Daily Average",2212,1758,2782
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5736,202215 (5736),"9/30/2017 - 12/31/2017, Every day, Daily Average",2166,1838,2552
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5737,202377 (5737),"9/30/2017 - 12/31/2017, Every day, Daily Average",2434,1936,3059
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5738,202391 (5738),"9/30/2017 - 12/31/2017, Every day, Daily Average",2448,1848,3241
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5739,202304 (5739),"9/30/2017 - 12/31/2017, Every day, Daily Average",2250,1797,2816
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5742,202376 (5742),"9/30/2017 - 12/31/2017, Every day, Daily Average",2014,1543,2627
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5743,202371 (5743),"9/30/2017 - 12/31/2017, Every day, Daily Average",1973,1545,2518
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5745,202275 (5745),"9/30/2017 - 12/31/2017, Every day, Daily Average",2204,1779,2729
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5746,202207 (5746),"9/30/2017 - 12/31/2017, Every day, Daily Average",1999,1665,2399
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5752,303151 (5752),"9/30/2017 - 12/31/2017, Every day, Daily Average",2996,2266,3960
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5753,202247 (5753),"9/30/2017 - 12/31/2017, Every day, Daily Average",1892,1490,2401
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5754,202381 (5754),"9/30/2017 - 12/31/2017, Every day, Daily Average",2025,1564,2620
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5755,202274 (5755),"9/30/2017 - 12/31/2017, Every day, Daily Average",2311,1863,2866
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5756,202206 (5756),"9/30/2017 - 12/31/2017, Every day, Daily Average",2055,1703,2479
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5758,302753 (5758),"9/30/2017 - 12/31/2017, Every day, Daily Average",2401,1832,3145
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5760,202341 (5760),"9/30/2017 - 12/31/2017, Every day, Daily Average",2304,1835,2892
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5762,202415 (5762),"9/30/2017 - 12/31/2017, Every day, Daily Average",2366,1933,2895
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5765,202375 (5765),"9/30/2017 - 12/31/2017, Every day, Daily Average",2117,1727,2595
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5766,202231 (5766),"9/30/2017 - 12/31/2017, Every day, Daily Average",1982,1714,2290
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5768,202372 (5768),"9/30/2017 - 12/31/2017, Every day, Daily Average",2082,1670,2595
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5770,202234 (5770),"9/30/2017 - 12/31/2017, Every day, Daily Average",2152,1777,2605
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5773,202382 (5773),"9/30/2017 - 12/31/2017, Every day, Daily Average",2065,1591,2678
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5774,202271 (5774),"9/30/2017 - 12/31/2017, Every day, Daily Average",2290,1868,2806
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5775,303152 (5775),"9/30/2017 - 12/31/2017, Every day, Daily Average",3040,2320,3983
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5780,202373 (5780),"9/30/2017 - 12/31/2017, Every day, Daily Average",2433,1886,3137
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5781,202342 (5781),"9/30/2017 - 12/31/2017, Every day, Daily Average",2569,1994,3308
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5784,302462 (5784),"9/30/2017 - 12/31/2017, Every day, Daily Average",2307,1805,2947
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5785,202414 (5785),"9/30/2017 - 12/31/2017, Every day, Daily Average",2137,1627,2805
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5786,302464 (5786),"9/30/2017 - 12/31/2017, Every day, Daily Average",2408,1867,3104
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5787,302461 (5787),"9/30/2017 - 12/31/2017, Every day, Daily Average",2366,1868,2996
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5788,202282 (5788),"9/30/2017 - 12/31/2017, Every day, Daily Average",2085,1787,2431
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5789,202345 (5789),"9/30/2017 - 12/31/2017, Every day, Daily Average",2291,1807,2903
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5790,202353 (5790),"9/30/2017 - 12/31/2017, Every day, Daily Average",2415,1955,2982
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5792,202241 (5792),"9/30/2017 - 12/31/2017, Every day, Daily Average",2008,1561,2582
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5794,202344 (5794),"9/30/2017 - 12/31/2017, Every day, Daily Average",2263,1817,2817
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5795,302470 (5795),"9/30/2017 - 12/31/2017, Every day, Daily Average",2109,1672,2659
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5797,302451 (5797),"9/30/2017 - 12/31/2017, Every day, Daily Average",2475,1986,3083
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5798,202351 (5798),"9/30/2017 - 12/31/2017, Every day, Daily Average",2652,2129,3302
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5799,202273 (5799),"9/30/2017 - 12/31/2017, Every day, Daily Average",2220,1876,2626
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5800,302452 (5800),"9/30/2017 - 12/31/2017, Every day, Daily Average",2404,1910,3025
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5801,202352 (5801),"9/30/2017 - 12/31/2017, Every day, Daily Average",2567,2059,3198
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5802,302752 (5802),"9/30/2017 - 12/31/2017, Every day, Daily Average",2363,1786,3125
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5803,202283 (5803),"9/30/2017 - 12/31/2017, Every day, Daily Average",2180,1818,2613
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5804,202272 (5804),"9/30/2017 - 12/31/2017, Every day, Daily Average",2390,1960,2914
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5805,202362 (5805),"9/30/2017 - 12/31/2017, Every day, Daily Average",2440,2056,2895
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5806,302453 (5806),"9/30/2017 - 12/31/2017, Every day, Daily Average",2587,2036,3285
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5809,302471 (5809),"9/30/2017 - 12/31/2017, Every day, Daily Average",2142,1674,2740
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5810,302463 (5810),"9/30/2017 - 12/31/2017, Every day, Daily Average",2233,1808,2757
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5811,302473 (5811),"9/30/2017 - 12/31/2017, Every day, Daily Average",2166,1728,2714
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5814,302446 (5814),"9/30/2017 - 12/31/2017, Every day, Daily Average",2698,2157,3373
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5816,302454 (5816),"9/30/2017 - 12/31/2017, Every day, Daily Average",2613,2088,3269
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5817,302563 (5817),"9/30/2017 - 12/31/2017, Every day, Daily Average",2245,1729,2914
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5818,302445 (5818),"9/30/2017 - 12/31/2017, Every day, Daily Average",2632,2168,3194
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5819,202361 (5819),"9/30/2017 - 12/31/2017, Every day, Daily Average",2543,2146,3012
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5822,302455 (5822),"9/30/2017 - 12/31/2017, Every day, Daily Average",2358,1893,2935
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5823,202243 (5823),"9/30/2017 - 12/31/2017, Every day, Daily Average",1998,1585,2517
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5827,302472 (5827),"9/30/2017 - 12/31/2017, Every day, Daily Average",2283,1797,2899
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5829,202363 (5829),"9/30/2017 - 12/31/2017, Every day, Daily Average",2451,1981,3032
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5831,302447 (5831),"9/30/2017 - 12/31/2017, Every day, Daily Average",2734,2232,3348
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5832,202364 (5832),"9/30/2017 - 12/31/2017, Every day, Daily Average",2470,2056,2966
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5833,302562 (5833),"9/30/2017 - 12/31/2017, Every day, Daily Average",2265,1780,2881
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5834,302560 (5834),"9/30/2017 - 12/31/2017, Every day, Daily Average",2272,1752,2945
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5836,302481 (5836),"9/30/2017 - 12/31/2017, Every day, Daily Average",2627,2183,3161
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5837,202261 (5837),"9/30/2017 - 12/31/2017, Every day, Daily Average",2409,1961,2957
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5839,302485 (5839),"9/30/2017 - 12/31/2017, Every day, Daily Average",2339,1821,3004
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5840,202244 (5840),"9/30/2017 - 12/31/2017, Every day, Daily Average",2168,1815,2589
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5841,202262 (5841),"9/30/2017 - 12/31/2017, Every day, Daily Average",2435,2021,2932
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5842,302441 (5842),"9/30/2017 - 12/31/2017, Every day, Daily Average",2621,2124,3233
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5843,302482 (5843),"9/30/2017 - 12/31/2017, Every day, Daily Average",2597,2043,3299
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5847,302754 (5847),"9/30/2017 - 12/31/2017, Every day, Daily Average",2311,1806,2956
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5848,302570 (5848),"9/30/2017 - 12/31/2017, Every day, Daily Average",2244,1751,2874
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",5850,302561 (5850),"9/30/2017 - 12/31/2017, Every day, Daily Average",2626,2106,3274
